created_at,id,title,url,num_points,num_comments,author,hours
2016-08-05 20:31:00,12235543,Ask HN: Should I go for the job with more money but less passion?,,15,9,empty-throwaway,20
2016-06-01 15:22:00,11815079,Ask HN: Alternatives to Team Viewer?,,45,57,riebschlager,15
2016-07-21 23:47:00,12140858,Ask HN: How do I use the Firebase Hacker News API with their 3.0 version,,11,4,joshstrange,23
2015-12-15 00:38:00,10735138,Ask HN: Does your company use a tool for outbound open source contributions?,,3,3,BenBoe,0
2016-07-25 18:45:00,12160663,Ask HN: What service or product would you be customer 1 for?,,3,3,xhrpost,18
2016-03-02 18:06:00,11211713,Ask HN: Should I be concerned about using company's computer for side projects?,,16,30,dmragone,18
2016-02-24 06:32:00,11164950,Ask HN: Is there an app like Sqwiggle for screencaps,,1,2,hkyeti,6
2016-05-22 14:58:00,11748812,Ask HN: Has all interesting desktop software already been written?,,78,102,nkobeissi,14
2016-09-04 19:57:00,12426399,Ask HN: Unix system version information,,1,2,jph,19
2016-03-23 08:48:00,11342929,Ask HN: Why isn't there a React Native browser yet?,,4,4,ShirsenduK,8
2016-09-15 21:09:00,12509857,Ask HN: How to talk to the boss about promotion,,2,1,blabla_blublu,21
2016-04-17 23:00:00,11516746,Ask HN: How do you plan your financial future?,,14,6,huevosabio,23
2016-09-11 04:25:00,12472008,Ask HN: Any good weight loss plans not too demanding for a typical dev?,,3,6,chirau,4
2016-07-05 21:04:00,12039536,Ask HN: Any advice for switching from self-employment back to employee?,,81,50,lngtmconsultant,21
2016-09-14 10:13:00,12495433,"Ask HN: If you were to reinvent the web, how would your HTML/CSS/JS look like?",,4,1,johnnydoebk,10
2016-08-31 10:39:00,12397295,Ask HN: Where can I learn about deploying production environments?,,3,3,springogeek,10
2016-04-08 16:03:00,11455670,Ask HN: What should you do when a China-based startup clones your website?,,10,3,bflesch,16
2016-07-01 21:46:00,12019923,Ask HN: Text note taking app?,,3,3,fladd,21
2016-07-15 21:23:00,12103944,"Ask HN: What snacks, food, or drink do you like to have while programming?",,3,2,kevindeasis,21
2016-07-25 01:57:00,12155998,Ask HN: What are you working on?,,13,23,glitch003,1
2015-12-02 22:41:00,10666411,Ask HN: I don't know how to launch; I'm scared to. How do I follow through?,,21,19,scaredtolaunch,22
2016-02-08 14:33:00,11058249,Ask HN: Game Engines as Movie Renderers in 2016,,7,1,thenomad,14
2016-05-17 19:32:00,11716605,Ask HN: What is your favorite podcast episode?,,2,1,tmaly,19
2015-09-21 03:55:00,10250278,Ask HN: How do you limit liability for side projects?,,7,2,derekp7,3
2016-05-10 17:44:00,11669057,Ask HN: Creating a prototype with strangers; how to protect against future risk?,,1,2,throw48596758,17
2015-11-29 23:37:00,10646649,Ask HN: How diverse is your workplace?,,9,14,woodstar,23
2015-11-28 21:23:00,10642500,"Ask HN: Which open source projects have kind, supportive, talented teams?",,247,281,mikemajzoub,21
2016-07-15 02:58:00,12098702,Ask HN: Should I finish my undergraduate degree?,,1,4,medhir,2
2015-12-13 00:04:00,10724771,Ask HN: Why did OS X win out over Linux for so many developers?,,33,53,coned88,0
2016-07-26 13:34:00,12165465,Ask HN: Why did my Cofounder Search post get flagged?,,2,4,IamGhost,13
2016-07-07 14:27:00,12049508,Ask HN: What's your programming process?,,2,1,jwdunne,14
2016-05-31 19:33:00,11809463,Ask HN: Am I under attack?,,4,6,passive,19
2016-06-29 06:38:00,11999892,Ask HN: Best place to learn GPU programing?,,155,54,hubatrix,6
2016-09-17 04:07:00,12519066,Ask HN: How to get into $300k+ club?,,14,19,hehenotnow,4
2016-05-20 22:49:00,11742148,Ask HN: Downvote brigade comes through at 3pm Pacific,,2,1,thrwawy20160421,22
2016-02-01 18:49:00,11014213,Ask HN: How do you like your smartwatch?,,13,10,halotrope,18
2016-08-25 07:12:00,12357354,Ask HN: How does billing in man-days work?,,5,2,agilek,7
2015-12-07 21:57:00,10693042,Ask HN: Best task management tool for non-developers?,,2,8,brd,21
2015-09-19 19:54:00,10245348,Ask HN: Discontd UBNT AirRouter still best buy for sm home/office/OpenWRT bgnr?,,1,1,netzwerk,19
2015-12-25 12:30:00,10791067,Ask HN: What are your goals for next year?,,4,2,l33tbro,12
2016-01-15 19:27:00,10911497,Ask HN: Where to go to learn Modern C?,,13,8,ghrifter,19
2016-02-23 06:03:00,11156916,Ask HN: File format for declarative language?,,5,6,mchahn,6
2015-09-07 19:54:00,10182770,Ask HN: If you are learning Chinese,,1,2,goodcharacters,19
2015-09-29 16:04:00,10297259,Ask HN: Technologies to create a brand new JavaScript application?,,4,4,g123g,16
2016-08-30 04:25:00,12387532,"Ask HN: Idea for a startup, as a one-man team what should I do next?",,2,1,new_challenger,4
2016-02-15 20:56:00,11105894,Ask HN: Why do people hate on the AWS developer console?,,2,5,purplerabbit,20
2015-11-27 08:01:00,10636358,Ask HN: How competitive are prices for unlocked smartphones?,,2,2,beefman,8
2016-01-20 09:36:00,10936916,Ask HN: Whats a good book to learn Startup 'Mathematics'?,,1,2,nns,9
2016-08-07 08:40:00,12241497,Ask HN: Where can I find resources for garbage classification technology?,,2,1,avindroth,8
2016-08-08 07:23:00,12245985,Ask HN: How do we pick an user ID while building a social-platform?,,16,14,palakz,7
2016-02-11 12:31:00,11079710,Ask HN: Anybody hiring summer interns?,,1,2,sagarghai,12
2016-03-04 19:20:00,11226195,Ask HN: What are your non-computer-based hobbies?,,4,3,tbirdz,19
2015-11-24 21:32:00,10623714,"Ask HN: Examples of patterns that start well, but break",,1,1,ColinWright,21
2016-02-27 21:45:00,11188667,Ask HN: Monetizing Streaming Movie Search,,2,2,willholloway,21
2016-07-05 22:34:00,12039994,Ask HN: Remove me and all my info entirely from your database and records?,,3,6,ezl,22
2015-12-13 20:28:00,10727775,Ask HN: Functional or Imperative programing future of AI/robotics?,,2,2,hanniabu,20
2015-12-23 12:56:00,10783060,Ask HN: Have you faced any racism in selection process of ALLOW REMOTEcompanies,,9,6,racistcompanies,12
2016-01-19 16:58:00,10931972,Ask HN: Imposing a feedback on a school.,,2,3,popekpampam,16
2015-12-02 22:20:00,10666282,Ask HN: What are your favorite scaffolding tools?,,1,2,wkoszek,22
2016-03-03 22:04:00,11220417,Ask HN: How can a back-end engineer find a front-end engineer to collaborate?,,2,2,evm9,22
2016-08-10 08:26:00,12260264,Ask HN: Best book on topography?,,5,5,avindroth,8
2016-06-06 16:52:00,11848176,Ask HN: Do you still use IRC?,,10,19,stamps,16
2016-01-04 08:36:00,10834554,"Ask HN: Can an idea be independent (at least enough), and for how long?",,1,1,burritofanatic,8
2016-07-11 15:00:00,12071496,Ask HN: Should I quit graduate school to avoid a bad advisor?,,46,45,throwaway2439,15
2016-03-09 12:46:00,11252616,Ask HN: What should I be aware of when open sourcing code from my company?,,8,4,bencoder,12
2015-11-27 00:18:00,10635292,Ask HN: How to stay fit?,,3,10,snowse,0
2016-09-18 17:28:00,12526162,Ask HN: Moving to US from the UK,,1,2,iqonik,17
2015-10-20 09:50:00,10418275,Ask HN: Why HN website still uses center tag and tables?,,5,2,galfarragem,9
2016-09-01 00:14:00,12402388,Ask HN: Showing unread comments in Chrome,,2,1,jghn,0
2016-07-11 01:27:00,12068287,"Ask HN: Any open AR library out there for mobile like Pokemon, Ingress, etc?",,16,8,kevindeasis,1
2016-08-28 14:16:00,12376596,Ask HN: How do you handle DDoS attacks?,,223,106,dineshp2,14
2016-09-07 11:14:00,12442308,Ask HN: Self-taught or college education?,,3,3,alinalex,11
2015-11-18 19:16:00,10590004,Ask HN: Review my startup: dynalist.io,,2,6,ericax,19
2015-09-12 13:24:00,10208018,Ask HN: Have you converted to software engineering from another profession?,,3,8,GFuller,13
2016-04-28 10:50:00,11587787,Ask HN: Can I Optimise the load time of your Wordpress Site for Free?,,7,10,adzeds,10
2016-03-22 19:58:00,11339521,Ask HN: Should I learn Swift?,,6,7,b01t,19
2015-12-26 16:52:00,10794504,Ask HN: How to move from Sr. Level front end engineer to c++ games dev,,1,4,dclowd9901,16
2015-10-07 08:43:00,10344860,Ask HN: IDE Right Screen == Better Problem Solving Skills?,,5,11,glynjackson,8
2016-09-12 10:50:00,12478587,Ask HN: What to look for in a job candidate's GitHub profile,,9,9,noaclpo,10
2016-04-25 21:10:00,11567395,Ask HN: What do you do when 50%+ of your time is fighting your will to quit,,3,5,toss_it_away,21
2016-07-23 14:37:00,12149566,Ask HN: I have some side-project ideas. What do you think I should work on?,,4,6,nathan_f77,14
2016-04-06 21:13:00,11442155,Ask HN: What does the iphone actually encrypt?,,3,1,DanBlake,21
2015-11-18 21:48:00,10591009,"Ask HN: So, what must Muslims do?",,7,15,aquratic,21
2016-02-15 02:21:00,11101163,Ask HN: OO book for old Python hacker?,,5,2,bsg75,2
2015-12-20 19:41:00,10768020,Ask HN: How to monetize your ability to write secure code?,,13,5,some_furry,19
2016-03-22 15:02:00,11337084,Ask HN: When to negotiate equity during spinoff,,6,1,throwaway_rsu,15
2016-09-13 13:57:00,12488244,Ask HN: Data visualization consultant,,81,31,mxmpawn,13
2015-09-11 22:39:00,10206527,Ask HN: Is work worth leaving College for?,,11,29,kiraken,22
2016-03-27 21:11:00,11371572,Ask HN: How do you cope with quickly fading interests?,,3,3,bvaldivielso,21
2016-01-29 22:57:00,10999212,Ask HN: My Chrome Extension got taken down,,1,3,laxk,22
2016-01-13 16:41:00,10895559,Ask HN: What should Apple add in the next Mac OS X 11?,,2,4,montbonnot,16
2016-05-10 11:51:00,11666542,Ask HN: What's the Role of a Team Lead in a SCRUM Environment?,,4,6,ameida,11
2016-04-05 17:13:00,11432250,Ask HN: Experience with job hunting on starfighters.io?,,59,24,ReadingInBed,17
2016-07-14 17:37:00,12095790,Ask HN: Starting a town fire department,,7,3,jason_slack,17
2015-12-22 18:19:00,10779330,Ask HN: How do you make something people want?,,16,16,smaili,18
2015-12-26 15:08:00,10794255,Ask HN: How do you stand using Sublime Text?,,6,9,Raed667,15
2016-09-19 19:40:00,12534097,Ask HN: File sharing for startup,,1,1,mgamache,19
2015-10-05 15:34:00,10332466,Ask HN: I will work on your Django Project (completely free),,2,2,enterit,15
2016-02-18 17:35:00,11127566,"Ask HN: Developers, would you read a productivity book?",,5,6,nullundefined,17
2016-03-05 17:24:00,11230086,Ask HN: Why the sudden hate towards meritocracy in tech?,,9,26,johnvic,17
2015-09-26 21:28:00,10284477,Ask HN: Any books on marketing and sales for SaaS software?,,9,7,mortal,21
2016-02-15 13:08:00,11103130,Ask HN: What services require you to close your browser after logging out?,,1,1,dchester195,13
2015-11-04 03:31:00,10504415,Ask HN: Is there any Open source application performance management system?,,4,4,zenincognito,3
2016-06-03 12:44:00,11829978,Ask HN: How to deal with stress and overspecced responsibility?,,137,58,flashburn,12
2015-10-13 14:43:00,10380767,Ask HN: MacBook Pro 13 or 15 inches?,,2,2,paglia_s,14
2015-11-06 20:03:00,10521663,Ask HN: What is the purpose of link shorteners?,,2,10,mgalka,20
2016-01-05 05:12:00,10841342,Ask HN: Computational Chemistry Program Exchange,,3,1,compchem,5
2016-07-26 11:11:00,12164758,Ask HN: Ownership of IP when founders break up (no agreement in place),,2,2,awayitgoes,11
2016-04-19 21:57:00,11530805,Ask HN: Are you finding it hard to talk on the internet nowadays?,,9,11,dqsmimwwuuu,21
2016-03-28 09:04:00,11373316,Ask HN: Do HN's karma system penalize dissent?,,14,10,ainiriand,9
2016-04-07 13:14:00,11446947,Ask HN: Turn my home directory into a Git repo?,,6,9,mangeletti,13
2016-06-07 13:52:00,11854482,Ask HN: How do you re-energize after getting burnt out?,,3,2,kevando,13
2016-03-26 05:09:00,11364514,"Ask HN: With all our software built on so many dependencies, is anything secure?",,4,3,hoodoof,5
2016-01-20 09:35:00,10936911,"Ask HN: Would you pay monthly to work from coffee shops, with free coffee?",,1,4,prmph,9
2016-07-21 10:33:00,12135922,Ask HN: (O/S) DevOps Tool to Identify Wasteful Cloud Spending,,2,4,flarion,10
2015-11-03 07:54:00,10498175,Ask HN: Finding initial customers and validating need  online meal ordering,,7,6,blakeloverain,7
2016-06-29 02:43:00,11999166,Ask HN: What Open Source projects do you wish existed or were still maintained?,,3,4,augb,2
2016-02-18 23:53:00,11130408,"Ask HN: It's 2016, how do you do your automated zero downtime DB migrations?",,10,5,raimille1,23
2016-03-06 09:28:00,11233060,Ask HN: How can a bootstrapped startup reach international audience?,,10,3,adalyz,9
2015-11-15 18:54:00,10570604,Ask HN: Examples of good code?,,4,4,soham,18
2015-12-02 13:03:00,10662662,Ask HN: Is R an alternative to SQL?,,4,6,nyc111,13
2016-06-10 14:31:00,11876598,Ask HN: Why are companies paying ransom ware fees?,,6,9,a_lifters_life,14
2015-09-30 17:46:00,10305718,Ask HN: Looking for a new kind of CS degree program I saw on HN,,1,2,dahart,17
2016-01-06 18:33:00,10852495,Ask HN: Anyone in Boston Interested in Teaming Up for Daily Fantasy Sports?,,1,1,imjk,18
2015-12-04 16:56:00,10677420,"Ask HN: When should i post on our company blog, when on Medium?",,4,9,colloqu,16
2016-01-29 18:58:00,10997561,"Ask HN: App that supports task boards, time tracking and a daily/weekly planner?",,8,12,faizshah,18
2016-04-17 15:06:00,11514740,Ask HN: SRE vs. Software Engineer,,1,2,ljim4a,15
2016-08-14 13:45:00,12285536,Ask HN: How to start a tutoring (programming) business?,,1,3,beelzebubble,13
2016-03-27 01:53:00,11368468,Ask HN: Could the NPM fiasco happen to Maven?,,2,1,whack,1
2016-01-15 20:49:00,10912039,Ask HN: Again: Why can't we have collapsable comment threads?,,8,6,l33tbro,20
2015-09-20 09:06:00,10246975,Ask HN: What is the best way to monetize animated video series?,,3,5,rayalez,9
2016-08-29 13:03:00,12381549,Ask HN: Help with acqhire from EU by US company?,,6,8,throwaway_asker,13
2016-08-02 10:40:00,12208943,Ask HN: What's something you can do that might impress other programmers?,,5,3,kevindeasis,10
2016-09-12 19:05:00,12482671,Ask HN: How do I ensure access to my API only from my webapp,,2,1,sharmi,19
2015-10-20 22:32:00,10422297,Ask HN: Mi Band Xiaomi hack?,,2,4,luck87,22
2016-04-24 04:59:00,11558600,Ask HN: Best offline password manager,,9,11,Spooky23,4
2016-06-14 18:20:00,11904087,Ask HN: Can somebody please share E3 conference today in a nutshell?,,1,2,Vivavidaloca,18
2015-11-07 16:59:00,10525325,Ask HN: Is Apple beginning to railroad its users to update their iPhones?,,1,1,williamle8300,16
2016-02-19 18:49:00,11135580,"Ask HN: Founders/Hiring folks, what questions do you ask in an interview?",,2,1,zuck9,18
2016-06-08 03:14:00,11859744,"Ask HN: Misrepresented My Programming Ability in an Interview, Now What?",,1,1,orangepenguin,3
2015-10-23 14:28:00,10438763,"Ask HN: I have a business idea, what now?",,8,15,luksi,14
2016-06-24 11:09:00,11968769,Ask HN: How can we disrupt Governments?,,8,11,steejk,11
2016-09-06 16:45:00,12437315,Ask HN: How would you stay updated with all the engineering blogs?,,8,9,ksashikumar,16
2016-04-07 14:47:00,11447664,Ask HN: What real-world apps are based on less popular disciplines of CS?,,63,22,acconrad,14
2016-04-04 05:31:00,11419624,Ask HN: What was the first computer in your country?,,3,1,mapmeld,5
2016-07-25 12:01:00,12158037,Ask HN: I think I'm being stalked by a hacker. What should I do?,,16,8,leavemealone,12
2016-04-28 15:37:00,11589652,Ask HN: Sell service with fixed price or take the lions share,,3,1,ciokan,15
2016-02-08 18:21:00,11059861,Ask HN: Why is Tesla stock down so much?,,1,2,halotrope,18
2016-07-20 12:21:00,12128408,Ask HN: How do I impress my wealthy and powerful new boss?,,2,5,rickyrecon,12
2016-06-20 01:15:00,11935572,Ask HN: Is anyone developing a HTML5/JS offline version of FreeMind?,,5,2,rodolphoarruda,1
2016-08-13 17:24:00,12282229,Ask HN: Which tools are ubiquitous but badly in need of a redesign/reboot?,,5,8,oliv__,17
2015-10-18 14:22:00,10408288,Ask HN: Long daily commutes How do you spend your time?,,2,1,yyyuuu,14
2016-05-25 08:27:00,11768417,Ask HN: A guide for front end developers beyond online learning. Thoughts?,,7,5,mattedigital,8
2016-08-11 01:45:00,12265866,Ask HN: Specialist vs. All-Rounder?,,10,4,franco456,1
2016-03-04 12:05:00,11223216,"Ask HN: Advice needed on our startup, a professional tax preparation marketplace",,2,3,tsestrich,12
2016-04-22 05:53:00,11547302,Ask HN: What good CIs are there for private Git repos?,,3,3,agnivade,5
2016-03-30 15:44:00,11390110,Ask HN: Are you into any kind of physical activity?,,1,1,GmeSalazar,15
2016-03-30 06:44:00,11387384,Ask HN: Which personal investing tools do you use?,,89,36,umitakcn,6
2016-04-27 07:55:00,11578552,Ask HN: What are the most promising/interesting new programming languages?,,23,21,baccheion,7
2016-03-27 19:43:00,11371193,Ask HN: How is it to work in Visual Effects industry as a developer?,,36,13,aprdm,19
2016-09-04 13:50:00,12424299,Ask HN: Are you happier with your day to day life after starting to freelance?,,8,1,tsaprailis,13
2015-10-26 10:41:00,10450514,Ask HN: What payment system do you use on your website?,,4,1,personjerry,10
2016-02-19 19:35:00,11135964,Ask HN: Adding a red don't click me button on your website?,,5,5,going_to_800,19
2016-02-21 19:25:00,11146032,Ask HN: Anyone into analog neural networks?,,3,1,amatic,19
2016-03-18 21:31:00,11315277,Ask HN: Do you use Android's capability to connect devices via OTG?,,4,3,plugnburn,21
2016-06-21 04:23:00,11943486,"Ask HN: Quitting a job with a YC company after less than a year, mistake?",,2,2,ycjobquitter,4
2015-11-04 16:00:00,10507447,Ask HN: do you need a responsive site if you also have Android and iOS apps?,,2,8,idibidiart,16
2016-04-15 13:58:00,11504297,Ask HN: Why aren't the price of online services based on user location?,,5,3,erkanerol,13
2015-09-30 01:51:00,10301243,Ask HN: How do you automate logging bugs in your product?,,33,22,_virtu,1
2015-12-18 17:50:00,10759735,Ask HN: What's the value of Hacker News points/karma?,,3,2,aaronchall,17
2015-11-02 15:01:00,10492087,Ask HN: Freelancer? Seeking freelancer? (November 2015),,117,158,whoishiring,15
2015-10-21 13:29:00,10425241,"Ask HN: Joining a startup, need invention assignment agreement legal advice",,2,1,anothercog,13
2016-03-29 00:36:00,11378697,Ask HN: How should I manage removing customer data and backups?,,3,2,kaptain,0
2015-09-22 07:15:00,10257088,Ask HN: GUI Design. Where to start?,,3,2,lokio9,7
2016-09-19 14:21:00,12531643,Ask HN: How to reduce accent?,,2,1,throwawaymaster,14
2015-09-25 13:52:00,10278103,Ask HN: What are some programming blog posts that you would enjoy reading?,,5,2,hellomynameise,13
2016-06-28 18:09:00,11996067,Ask HN: Who is using TensorFlow right now?,,4,1,zkirill,18
2016-02-11 05:36:00,11078424,Ask HN: How do I solve this?,,3,8,vs2370,5
2016-01-19 17:26:00,10932189,Ask HN: UX feedback on a website I made,,1,13,alessiosantocs,17
2015-10-07 20:53:00,10349010,Ask HN: Any recommendations for selling hardware in developing markets?,,1,1,syedkarim,20
2015-10-06 21:37:00,10342597,Ask HN: Get into computer security,,16,10,newbie_hacker,21
2016-02-15 21:50:00,11106315,Ask HN: Out of beta with paying customers.  What's next?,,19,7,vital101,21
2015-10-26 21:31:00,10454634,Ask HN: Best resources to learn computer networking?,,3,2,conorgil145,21
2015-12-29 23:30:00,10809767,Ask HN: What are your predictions for 2016?,,9,6,csomar,23
2016-08-27 06:19:00,12371255,Ask HN: What parenting books do you recommend for a new dad?,,12,7,drewjaja,6
2016-05-31 14:44:00,11806780,Ask HN: Why no preview and no ninja edit on HN?,,2,2,dorfsmay,14
2016-03-16 01:31:00,11294369,"Ask HN: I am a back end developer that wants to dive into VR, where do I start?",,4,1,nichochar,1
2015-11-04 15:49:00,10507355,Ask HN: Is it possible to transition from corporate job to self contractor?,,89,59,jxm262,15
2016-01-15 21:26:00,10912238,Ask HN: When to notify employer of security vulnerability?,,2,4,x0ry,21
2016-07-12 03:21:00,12076520,Ask HN: Should I Do an Employee Stock Ownership Plan for My 60 Employees?,,2,1,joelx,3
2015-10-03 01:39:00,10322266,"Ask HN: As a first-time founder, where should I be spending my time?",,4,9,Apane101,1
2016-09-26 01:17:00,12578522,Ask HN: How do you pass on your work when you die?,,6,3,PascLeRasc,1
2015-11-12 20:51:00,10556014,Ask HN: Open Source Monitoring Service,,2,2,uberneo,20
2015-10-21 16:20:00,10426485,Ask HN: Is there a reason I shouldn't open source payment related code?,,3,3,alexggordon,16
2015-10-28 05:02:00,10462922,Ask HN: Where can I find a list of *all* libraries/technologies?,,1,5,bujivo,5
2016-01-04 18:24:00,10837357,Ask HN: Easiest document management system for a small business?,,3,9,brightball,18
2015-09-16 17:53:00,10228479,Ask HN: How do you find a trustworthy technical co-founder?,,2,1,tonydolore,17
2015-11-22 11:23:00,10609768,Ask HN: Someone is interested in purchasing ownership of my plugin. Is a scam?,,2,1,achairapart,11
2015-12-28 16:59:00,10802046,Ask HN: What system do you use for tracking and annotating academic papers?,,34,25,chollida1,16
2016-07-30 01:03:00,12191135,Ask HN: Why does a request get sent to HN every-time I collapse/expand a comment?,,3,2,oolongCat,1
2015-09-17 23:45:00,10236757,Ask HN: Must-haves when it comes to optimising web applications performance?,,1,2,siquick,23
2015-10-02 05:26:00,10316872,Ask HN: Implementing a graph database using Postgres tables for nodes and edges?,,87,60,jordanchan,5
2016-03-06 08:50:00,11232986,Ask HN: How can I grow my porn startup?,,8,3,abba_fishhead,8
2016-07-26 13:12:00,12165322,Ask HN: How to market a chrome extension?,,16,2,azazqadir,13
2016-04-01 19:38:00,11407888,Ask HN: How do you diversify your income?,,19,15,CoreSet,19
2016-07-20 15:55:00,12130009,Ask HN: What do you use for realtime code collaboration?,,2,1,ctb_mg,15
2016-05-09 03:03:00,11657346,Ask HN: Is it still worth it for a mobile developer to learn (front-end) web?,,2,3,isuckatcoding,3
2016-08-11 15:25:00,12268976,Ask HN: Which companies hire remote only or remote first?,,6,2,tsaprailis,15
2016-07-28 15:45:00,12180930,"Ask HN: If the 'Startup Bubble' Does Burst, What Happens to All Those Assets?",,1,2,markhall,15
2015-11-11 19:39:00,10548727,Ask HN: Crazy but plausible uses of neural nets,,2,1,oxplot,19
2015-12-09 00:01:00,10700809,Ask HN: How to start developing distributed software?,,2,4,nonotmeplease,0
2016-04-09 18:43:00,11462655,Ask HN: What is your favorite computer science related podcast?,,1,2,l3robot,18
2016-08-09 20:37:00,12257537,Ask HN: Any computer vision specialist here? I have a problem with OpenTLD,,1,1,shirman,20
2016-09-16 13:16:00,12513725,Ask HN: Declining NDAs,,3,2,nxzero,13
2015-12-02 23:29:00,10666660,Ask HN: Technical solutions to connect securely over known MitM'ed connection?,,5,6,iamsohungry,23
2015-11-20 05:28:00,10599780,"Ask HN: When iterating, how do you decide which user subset to gravitate toward?",,3,3,mikemajzoub,5
2016-05-01 16:03:00,11606682,Ask HN: Is getting into a top ~5 CS PhD program possible in mid-30s?,,14,15,garkimasera,16
2016-01-20 00:59:00,10935327,Ask HN: Are you interested in becoming a technical cofounder?,,20,27,robbystout,0
2016-04-11 23:36:00,11476021,Ask HN: Long term storage for personal files?,,2,5,rahimnathwani,23
2016-08-27 05:56:00,12371208,Ask HN: Best way to monitor data incosistency in a distributed system,,2,2,mukgupta,5
2016-01-05 02:17:00,10840524,Ask HN: Do you miss the points showing next to comments?,,4,1,keyle,2
2016-02-21 06:49:00,11143603,Ask HN: What Is Google's Container Runtime?,,2,2,TwoFourIO,6
2016-02-19 23:10:00,11137463,Ask HN: Best fitness and/or yoga app?,,1,1,swimduck,23
2016-04-29 16:10:00,11596640,Ask HN: How can a dummy like me learn algorithms?,,30,15,alansmitheebk,16
2015-12-27 21:52:00,10798896,Ask HN: Your Experience Using Soylent as a Food Replacement?,,3,5,cdvonstinkpot,21
2015-10-20 00:06:00,10416658,Ask HN: How much should I charge for a WordPress site?,,2,2,__glibc_malloc,0
2016-05-20 16:01:00,11738913,Ask HN: What is an open-source alternative to Google Home?,,50,48,holaboyperu,16
2015-09-23 12:42:00,10264638,"Ask HN: Company offers to pay for sth to improve our skills, what to propose?",,4,1,wbjohn,12
2016-07-20 14:41:00,12129337,Ask HN: Is there any specific company you wish you could work for?,,1,2,techlyf,14
2016-07-27 13:04:00,12172379,Ask HN: Anonymous person sent proof of SSH access to our production server,,450,231,throwaway0727,13
2016-02-10 16:39:00,11073909,Ask HN: Please create a YouTube-red-style micropayments startup,,1,2,rayalez,16
2016-04-04 20:46:00,11425488,Ask HN: Generic cross-platform package and environment manager?,,3,6,darkvertex,20
2015-10-29 13:28:00,10470795,Ask HN: How's the IT job market in Australia?,,2,8,vaib,13
2015-12-30 01:47:00,10810266,Ask HN: What are the best resources for learning PostgreSQL?,,4,2,foxhedgehog,1
2016-07-23 03:26:00,12148200,Ask HN: What are some companies that make good startup videos?,,5,2,z0a,3
2016-08-24 02:03:00,12349167,Ask HN: What has the highest cost per megabyte?,,1,2,foota,2
2015-11-12 13:09:00,10552857,Ask HN: Are HN comments automatically downvoted by algorithms?,,7,26,gull,13
2015-10-08 18:50:00,10355119,Ask HN: Does the use of 3rd party services affect valuation of a startup?,,2,1,goshx,18
2016-03-10 13:48:00,11259134,Ask HN: What is your recommended binary file editor,,2,2,selmat,13
2016-07-05 22:06:00,12039854,Ask HN: Question to self employed developers.Whats your gig?,,26,10,trapped,22
2016-01-29 02:23:00,10993105,Ask HN: Good Parse alternatives?,,13,12,Nemant,2
2016-08-02 18:54:00,12212290,Ask HN: Anyone ever program on their phone?,,3,3,vfxGer,18
2015-10-06 15:33:00,10339554,Ask HN: What should I do?,,13,16,tonym9428,15
2016-02-23 23:49:00,11163360,Ask HN: Sources for study of intermediate statistics?,,4,3,johan_larson,23
2016-07-10 20:53:00,12067221,"Ask HN: How to *really* learn concurrency,parallelism?",,10,8,bonobo3000,20
2016-07-21 18:05:00,12138746,"Ask HN: English Speaking, services for practicing",,2,2,jacke,18
2016-01-10 16:50:00,10875940,Ask HN: Why are there so few logic programming languages like Prolog?,,6,7,elcapitan,16
2015-10-29 00:20:00,10468407,Ask HN: You have $1-5k  how would you bootstrap your retirement?,,9,3,tonteldoos,0
2015-12-25 15:22:00,10791413,Ask HN: In Washington DC till jan 3rd. Meetup?,,2,2,jbverschoor,15
2016-06-12 23:00:00,11890742,Ask HN: How many programmers out there keep a paper notebook for their projects?,,35,33,yellowboxtenant,23
2016-07-31 06:57:00,12196019,Ask HN: How to recover from being overworked in the past?,,3,2,nullundefined,6
2016-04-11 00:18:00,11468876,Ask HN: Have you sat in on acquisition discussions? How to ask for a billion $?,,7,4,hoodoof,0
2016-03-13 09:24:00,11276960,Ask HN: Am I getting old?,,11,5,greenspot,9
2016-01-27 14:16:00,10980055,Ask HN: What are examples of large websites without JavaScript?,,2,1,kluck,14
2016-05-13 23:15:00,11693806,Ask HN: Is there an container based alternative to virtualbox/vmware player?,,2,5,soulbadguy,23
2016-03-01 15:00:00,11202956,Ask HN: Who wants to be hired? (March 2016),,84,202,whoishiring,15
2016-06-30 14:54:00,12008936,Ask HN: Training a NN on ancient proverbs to decipher the meaning of life,,1,3,sharemywin,14
2016-03-23 14:24:00,11344721,"Ask HN: Do you need another Docker based PaaS, but not for Web servers",,1,2,zorceta,14
2016-01-14 11:10:00,10900668,Ask HN: Goods ways of getting feedback on a side-project?,,2,1,chvid,11
2015-12-22 00:16:00,10774639,Ask HN: What would you recommend a group of 20 UK students do when visiting SF?,,5,3,refrigerator,0
2016-01-12 04:42:00,10885594,Ask HN: Architecting push notifications using GitHub API,,2,1,bsudekum,4
2015-12-28 20:13:00,10803089,Ask HN: Is it viable to enable employees to diversify their stock compensation?,,1,2,abhi3,20
2015-09-11 16:54:00,10204749,Ask HN: Best way to sell unused domains without paying fees?,,2,1,voisin,16
2016-04-23 03:04:00,11553940,Ask HN: Do you have a public metrics screen and how did you build it?,,5,4,baxter001,3
2015-12-30 00:55:00,10810122,Ask HN: Promoting your hobby site?,,2,2,johnnycarcin,0
